ID;Link;Name;Type;Stage Parking lot days;Stage Ready for delivery days;Stage Delivery days;Stage Discovery days;Stage New days;Stage ALIGN days;Stage DISCOVER days;Stage CAPTURE days;Stage ROLL OUT days;Stage DELIVER days;Stage Done days;Stage ABANDONED days;Stage Accepted days;Stage discover days;Stage Declined days;Stage Planned days;Stage in progress days;Stage Rolout days;Stage align days;Stage deliver days;Stage capture days;Stage abandoned days;Stage roll out days;Stage Backlog days;Stage In Progress days;Stage Impact days;Stage Acceptance days;Stage Deliver days;Stage In design days;Stage Align days;Stage Discover days;Stage To Do days;Stage In test days;Stage In review days;Stage Release to PROD days;Stage In Design days;Stage Ready for Estimation days;Stage Blocked days;Stage Selected for Development days;Stage Cancelled days;Stage In Acceptance days;Stage In Refinement days;Stage Canceled days;Stage Ready for Development days;Stage Development finished days;Stage READY TO TEST days;Stage Testing in progress days;Stage Testing finished days;Stage Refinement days;Stage Solutioning days;Stage In construction days;Stage dev Finished days;Stage Not Started days;Stage Capture days;Stage Roll Out days;Stage Tech Design days;Stage NEW days;Stage Parking lot start;Stage Ready for delivery start;Stage Delivery start;Stage Discovery start;Stage New start;Stage ALIGN start;Stage DISCOVER start;Stage CAPTURE start;Stage ROLL OUT start;Stage DELIVER start;Stage Done start;Stage ABANDONED start;Stage Accepted start;Stage discover start;Stage Declined start;Stage Planned start;Stage in progress start;Stage Rolout start;Stage align start;Stage deliver start;Stage capture start;Stage abandoned start;Stage roll out start;Stage Backlog start;Stage In Progress start;Stage Impact start;Stage Acceptance start;Stage Deliver start;Stage In design start;Stage Align start;Stage Discover start;Stage To Do start;Stage In test start;Stage In review start;Stage Release to PROD start;Stage In Design start;Stage Ready for Estimation start;Stage Blocked start;Stage Selected for Development start;Stage Cancelled start;Stage In Acceptance start;Stage In Refinement start;Stage Canceled start;Stage Ready for Development start;Stage Development finished start;Stage READY TO TEST start;Stage Testing in progress start;Stage Testing finished start;Stage Refinement start;Stage Solutioning start;Stage In construction start;Stage dev Finished start;Stage Not Started start;Stage Capture start;Stage Roll Out start;Stage Tech Design start;Stage NEW start;Stage Parking lot recurrence;Stage Ready for delivery recurrence;Stage Delivery recurrence;Stage Discovery recurrence;Stage New recurrence;Stage ALIGN recurrence;Stage DISCOVER recurrence;Stage CAPTURE recurrence;Stage ROLL OUT recurrence;Stage DELIVER recurrence;Stage Done recurrence;Stage ABANDONED recurrence;Stage Accepted recurrence;Stage discover recurrence;Stage Declined recurrence;Stage Planned recurrence;Stage in progress recurrence;Stage Rolout recurrence;Stage align recurrence;Stage deliver recurrence;Stage capture recurrence;Stage abandoned recurrence;Stage roll out recurrence;Stage Backlog recurrence;Stage In Progress recurrence;Stage Impact recurrence;Stage Acceptance recurrence;Stage Deliver recurrence;Stage In design recurrence;Stage Align recurrence;Stage Discover recurrence;Stage To Do recurrence;Stage In test recurrence;Stage In review recurrence;Stage Release to PROD recurrence;Stage In Design recurrence;Stage Ready for Estimation recurrence;Stage Blocked recurrence;Stage Selected for Development recurrence;Stage Cancelled recurrence;Stage In Acceptance recurrence;Stage In Refinement recurrence;Stage Canceled recurrence;Stage Ready for Development recurrence;Stage Development finished recurrence;Stage READY TO TEST recurrence;Stage Testing in progress recurrence;Stage Testing finished recurrence;Stage Refinement recurrence;Stage Solutioning recurrence;Stage In construction recurrence;Stage dev Finished recurrence;Stage Not Started recurrence;Stage Capture recurrence;Stage Roll Out recurrence;Stage Tech Design recurrence;Stage NEW recurrence;Project name;Project key;Stage;Stage category;Priority;Labels;Components;CreatedDate;Version;Version release;Parent key;Parent name;Parent type;Parent status;Assignee name;LinksToOutwardKey;LinksToInwardKey;Timeoriginalestimate;Timeestimate;Timespent;AggreagateTimeoriginalestimate;AggreagateTimeestimate;AggreagateTimespent;Workratio;Sprints;Story points;Worklog seconds;Epic account;Epic team;Epic phase key;Initiative key;Initiative name;Initiative type;Initiative quarter;Initiative quarter start end date;Initiative domain;Initiative prio;Initiative townsquare;Initiative dependent on;Team Name;Level Name;Is Completed;Completed Start Date;Completed Year Month;Completed Year Quarter;Now Date;All Analysis Days;All Waiting for Development Days;All Development Days;All Development Days Round Up;All Development Days Round Up to 50;All Waiting for Deployment Days;All Deployment Days;All Cycle Time Days;All Cycle Time Days Round Up;All Cycle Time Days Round Up to 50;Is in Development;Is in Development or Completed;Epic quarter
DEMO32-84;;Build service mesh #11;Epic;;;;;;;;;;;;;;;;;;;;;;;;33.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-03 12:50:10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Auth Service;DEMO32;Backlog;To Do;Minor;;;2026-02-03T13:50:10.165+0100;;;;;;;;;;;;;;;83700.0;-1;;;0;;Gbox Embedded;;;;;;;;;;;Embedded;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO33-217;;Add SSO integration #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;40.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-27 12:38:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Payment Gateway;DEMO33;Backlog;To Do;Minor;;;2026-01-27T13:38:40.971+0100;;;;;;;;;;;;;;;1800.0;-1;;;0;PROJ-X - Demo Portal Payment Services;;;;;;;;;;;;WagCors;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO33-215;;Implement real-time notifications #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;45.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-22 14:09:24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Payment Gateway;DEMO33;Backlog;To Do;Major;;;2026-01-22T15:09:24.053+0100;;;;;;;;;;;;;;;54000.0;-1;;;0;PROJ-X - Demo Portal Payment Services;;;;;;;;;;;;WagCors;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO33-221;;Add canary releases #31;Epic;;;;;;;;;;;;;;;;;;;;;;;;45.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-22 14:00:19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Payment Gateway;DEMO33;Backlog;To Do;Major;;;2026-01-22T15:00:19.311+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Demo Portal Payment Services;;;DEMO61-2;Q2 Analytics Platform #4;;;;;;;;WagCors;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO33-222;;Build alerting system #31;Epic;;;;;;;;;;;;;;;;;;;;;;;;45.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-22 13:59:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Payment Gateway;DEMO33;Backlog;To Do;Major;;;2026-01-22T14:59:45.765+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Demo Portal Payment Services;;;DEMO61-2;Q2 Analytics Platform #4;;;;;;;;WagCors;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO33-214;;Redesign dashboard UI #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;45.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-22 13:59:04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Payment Gateway;DEMO33;Backlog;To Do;Major;;;2026-01-22T14:59:04.548+0100;;;;;;;;;;;;;;;394200.0;-1;;;0;PROJ-X - Demo Portal Payment Services;;;DEMO61-2;Q2 Analytics Platform #4;;;;;;;;WagCors;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO33-219;;Optimize API response times #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;45.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-22 13:58:31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Payment Gateway;DEMO33;Backlog;To Do;Major;;;2026-01-22T14:58:31.965+0100;;;;;;;;;;;;;;;436500.0;-1;;;0;PROJ-X - Demo Portal Payment Services;;;DEMO61-2;Q2 Analytics Platform #4;;;;;;;;WagCors;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO33-216;;Upgrade database schema #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;45.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-22 13:27:52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Payment Gateway;DEMO33;Backlog;To Do;Major;;;2026-01-22T14:27:52.699+0100;;;;;;;;;;;;;;;412200.0;-1;;;0;PROJ-X - Demo Portal Payment Services;;;;;;;;;;;;WagCors;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO33-218;;Build reporting module #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;45.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-22 13:26:07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Payment Gateway;DEMO33;Backlog;To Do;Minor;;;2026-01-22T14:26:07.968+0100;;;;;;;;;;;;;;;234900.0;-1;;;0;PROJ-X - Demo Portal Payment Services;;;;;;;;;;;;WagCors;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO33-220;;Implement caching layer #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;45.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-22 13:11:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Payment Gateway;DEMO33;Backlog;To Do;Major;;;2026-01-22T14:11:17.522+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Demo Portal Payment Services;;;;;;;;;;;;WagCors;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2139;;Implement log aggregation #31;Epic;;;;;;;;;;;;;;;;;;;;;;;;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-06 14:06:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-03-06T15:06:35.386+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);TBM - RED;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2140;;Add distributed tracing #31;Epic;;;;;;;;;;;;;;;;;;;;;;;;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-06 14:05:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-03-06T15:05:25.834+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);TBM - RED;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2141;;Build service mesh #31;Epic;;;;;;;;;;;;;;;;;;;;;;;;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-06 09:01:27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-03-06T10:01:27.744+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);TBM - RED;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2102;;Implement circuit breaker #14;Epic;;;;;;;;;;;;;;;;;;;;;;;;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-03 11:57:20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-03-03T12:57:20.806+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2010;;Implement role-based access #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-03 10:09:22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-03-03T11:09:22.409+0100;;;;;;;;;;;;;;;0.0;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);TBM - RED;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2142;;Improve login performance #32;Epic;;;;;;;;;;;;;;;;;;;;;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-03 09:37:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-03-03T10:37:38.249+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);TBM - Atom;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2008;;Add export functionality #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-03 07:14:20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Major;;;2026-03-03T08:14:20.602+0100;;;;;;;Robin Nemec;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);TBM - RED;;DEMO58-1;Q1 Platform Reliability;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2136;;Add pagination support #15;Epic;;;;;;;;;;;;;;;;;;;;;;;;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-03 07:09:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-03-03T08:09:30.468+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2101;;Build metrics collection #14;Epic;;;;;;;;;;;;;;;;;;;;;;;;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-02 04:12:51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Major;label-7e5876;;2026-03-02T05:12:51.292+0100;;;;;;;Mika Horvat;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);TBM - Axes;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2002;;Build admin console #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-02 04:10:59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Major;label-7e5876;;2026-03-02T05:10:59.508+0100;;;;;;;Mika Horvat;;;;;;;;0.0;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);TBM - Axes;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2030;;Build service mesh #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;10.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-26 11:01:21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-02-26T12:01:21.590+0100;;;;;;;Reese Vasquez;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);TBM - Blue;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2028;;Implement log aggregation #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;12.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-24 11:48:31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-02-24T12:48:31.786+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2029;;Add distributed tracing #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-24 10:04:51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-02-24T11:04:51.628+0100;;;;;;;Reese Vasquez;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);TBM - Blue;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2037;;Add SSO integration #13;Epic;;;;;;;;;;;;;;;;;;;;;;;;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-24 10:01:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Major;;;2026-02-24T11:01:47.945+0100;;;;;;;Reese Vasquez;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);TBM - Blue;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2099;;Implement feature toggles #14;Epic;;;;;;;;;;;;;;;;;;;;;;;;23.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-13 11:11:34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-02-13T12:11:34.373+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2098;;Build config management #14;Epic;;;;;;;;;;;;;;;;;;;;;;;;23.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-13 11:11:19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-02-13T12:11:19.298+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2066;;Add canary releases #13;Epic;;;;;;;;;;;;;;;;;;;;;;;;23.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-13 11:11:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-02-13T12:11:00.841+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2007;;Implement search indexing #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;26.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-10 12:39:01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Major;label-7e5876;;2026-02-10T13:39:01.981+0100;;;;;;;;;;;;;;;;-1;"{""id"":4256,""name"":""Axes 2026 Q1 S5"",""state"":""active"",""boardId"":1924,""goal"":""1. UX-UI improvements based on Demo, 2. WikiJS Initialization"",""startDate"":""2026-02-27T08:00:11.590Z"",""endDate"":""2026-03-11T23:00:00.000Z""}";;0;PROJ-X - Transaction and Balance managment (TBM);TBM - Axes;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2085;;Add webhook support #14;Epic;;;;;;;;;;;;;;;;;;;;;;;;26.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-10 11:49:11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-02-10T12:49:11.145+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);TBM - Optimus;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2044;;Implement rate limiting #13;Epic;;;;;;;;;;;;;;;;;;;;;;;;26.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-10 11:33:23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-02-10T12:33:23.447+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);TBM - Optimus;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO34-2020;;Add localization support #12;Epic;;;;;;;;;;;;;;;;;;;;;;;;30.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-06 17:23:23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Data Pipeline;DEMO34;Backlog;To Do;Minor;;;2026-02-06T18:23:23.028+0100;;;;;;;Morgan Evans;;;;;;;;;-1;;;0;PROJ-X - Transaction and Balance managment (TBM);;;;;;;;;;;;Management;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
